Date,Type,Link
2023-12-22 20:28:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7143975843646676992
2023-12-22 20:28:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7144003302685401088
2023-12-22 20:27:20,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7143961105554485249
2023-12-22 20:27:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7143693342982270976
2023-12-21 19:30:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7143594384276582401
2023-12-21 18:43:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7143587441877172224
2023-12-19 19:10:48,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7142954329228955648
2023-12-18 20:38:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7141115037426917378
2023-12-18 20:28:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142149543881601025
2023-12-15 17:44:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7141406790499426304
2023-12-14 20:46:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7141049130176483328
2023-12-14 20:45:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7140693978689056769
2023-12-14 20:24:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7140687042799194113
2023-12-14 20:24:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7141065918817775616
2023-12-12 19:17:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7140412649917374465
2023-12-11 19:00:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7139253496364654592
2023-12-07 19:47:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7136168773761269760
2023-12-07 19:47:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7138509789009014784
2023-12-07 19:46:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7138282889909104640
2023-12-07 19:46:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7138500413334470656
2023-12-07 19:46:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7138482284319457280
2023-12-01 21:01:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7136353842576711682
2023-11-30 20:21:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7135984848845910016
2023-11-30 20:21:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7136028729125781505
2023-11-29 20:18:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135715432707072000
2023-11-29 20:05:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135712358055784449
2023-11-29 19:56:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135713195360460801
2023-11-28 20:30:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135356319024242690
2023-11-28 19:51:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A6613456-7134968234474127360
2023-11-28 18:41:04,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7131336825037545472
2023-11-28 18:40:55,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135334941482991616
2023-11-28 18:40:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135325546997047296
2023-11-28 18:12:47,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7134932367328034817
2023-11-28 18:12:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7132746890214785027
2023-11-28 18:09:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135078444563873793
2023-11-28 17:58:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7135046573062823936
2023-11-28 17:58:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7135323772475092992
2023-11-28 17:52:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7135045269968072704
2023-11-28 17:47:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135279686846140417
2023-11-28 17:47:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7135059499924566016
2023-11-28 17:47:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7135029728880603136
2023-11-27 19:02:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7134966968087961600
2023-11-27 19:02:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7134518908606119936
2023-11-27 19:01:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7134968087497388032
2023-11-27 19:01:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7134903716612091904
2023-11-27 19:01:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7134949012314468352
2023-11-27 19:01:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7134892392503029760
2023-11-27 19:00:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7134858413917822976
2023-11-24 18:56:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133536363278196736
2023-11-24 18:53:40,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133881303505981440
2023-11-24 18:53:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7133148005351718913
2023-11-24 18:53:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7133550659722690560
2023-11-23 20:59:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7132738297696518146
2023-11-23 19:41:23,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133206391300706304
2023-11-23 19:41:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133196952279658497
2023-11-23 19:40:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7133243618143711232
2023-11-23 19:36:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7133536580996059136
2023-11-23 19:35:16,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7133196692325085184
2023-11-21 18:45:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7131251605064028160
2023-11-21 18:43:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7132411572118769664
2023-11-15 19:25:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130532392858976256
2023-11-15 19:22:12,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7130273901841895424
2023-11-09 19:55:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118248093199810560
2023-11-09 19:20:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7127267857763028993
2023-11-09 19:12:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7128107507406749698
2023-11-09 19:11:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125927041576689664
2023-11-09 19:11:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7115443679351205888
2023-11-09 19:04:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128371992197537793
2023-11-08 20:53:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13927947-7128121351113981952
2023-11-08 20:05:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128067222974967808
2023-11-08 20:01:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7128090300333367296
2023-11-06 20:09:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7125586300857966593
2023-11-06 20:02:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7119835224460423168
2023-11-06 20:02:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123320334195302401
2023-11-06 20:01:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7126771336948948992?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7126771336948948992%2C7127244501546323969%29
2023-11-06 20:01:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7126771336948948992?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7126771336948948992%2C7127264771984228352%29
2023-11-02 20:00:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125916505015263232
2023-11-02 17:22:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125881747543605250
2023-11-01 19:29:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125219011704815616
2023-11-01 19:09:05,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7125235881849815041
2023-11-01 19:07:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7125510939713417216
2023-11-01 19:07:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7125510939713417216?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7125510939713417216%2C7125557075383828480%29
2023-11-01 18:59:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125511818642399232
2023-11-01 18:53:36,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125158992120590336
2023-11-01 18:52:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125554777186312193
2023-10-31 15:41:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125118556618305539
2023-10-31 15:26:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125103730080817152
2023-10-30 21:17:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117314859700019200
2023-10-30 21:11:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7124861727631941632?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7124861727631941632%2C7124863301565489152%29
2023-10-30 20:48:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7124738029050638336
2023-10-30 20:41:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123670086778839040
2023-10-30 19:23:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7123745257241911296
2023-10-26 19:47:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121517566837108736
2023-10-26 19:20:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123277142313885696
2023-10-26 19:13:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123086934821720066
2023-10-26 18:44:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123337641604825088
2023-10-25 20:51:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7123038356032172032
2023-10-25 20:51:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7122914740175089664
2023-10-25 20:42:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7122732706672574464
2023-10-24 20:31:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7122673101988896768
2023-10-24 20:10:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7122642079708516353
2023-10-24 20:10:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7122552352586248192
2023-10-23 20:50:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7122319996902354944
2023-10-23 19:06:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116029357483028480
2023-10-23 19:05:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120863104443273218
2023-10-23 19:05:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118268637332877312
2023-10-23 18:42:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121827540612071424
2023-10-23 18:42:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7121226103683203072
2023-10-20 20:46:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121117607901995008
2023-10-20 20:35:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121159853481336833
2023-10-20 19:44:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120501835240517635
2023-10-20 19:04:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7120879895039107072
2023-10-20 19:04:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120866447253204993
2023-10-20 19:03:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121110101385523200
2023-10-19 21:12:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120725293568303106
2023-10-18 21:26:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7120453023138492416
2023-10-12 20:50:23,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118313088524705792
2023-10-12 20:40:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114588721261273088
2023-10-12 20:28:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117950220339937281
2023-10-12 20:23:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118316342675410944
2023-10-12 20:07:46,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118237491723198466
2023-10-12 20:06:58,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117262425032159232?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7117262425032159232%2C7118010338175856640%29
2023-10-11 20:51:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117926084360192000?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7117926084360192000%2C7117973629660766209%29
2023-10-11 20:37:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117262425032159232
2023-10-11 20:28:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117921238764654593
2023-10-11 20:26:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114627166905974786
2023-10-11 20:19:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117841984999874560
2023-10-11 20:12:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117899390148558848
2023-10-11 19:42:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117154150487851008
2023-10-11 19:42:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117922822613532672
2023-10-11 19:42:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7116137738512310272
2023-10-11 19:33:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117613051465318402
2023-10-11 19:33:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117948561417285632
2023-10-11 19:32:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117640006571077632
2023-10-10 20:45:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117607448898592768
2023-10-10 20:33:48,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117599925189627904
2023-10-10 20:13:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A162197-7117569402731913216
2023-10-10 19:53:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117459077198196736
2023-10-10 19:52:43,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117108944438751233
2023-10-10 19:51:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117540371479310337
2023-10-09 20:40:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117116710989512704
2023-10-09 20:04:24,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115776712096821249
2023-10-09 19:42:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117166824261062657
2023-10-09 19:37:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7110291520070533121
2023-10-09 19:35:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7116166580941524992
2023-10-09 19:34:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116940958256017408
2023-10-09 19:33:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115795285389291520
2023-10-06 19:53:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7110984399004794880
2023-10-05 20:05:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7114811516805111809
2023-10-05 20:04:37,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115365362937778176
2023-10-05 19:14:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115385346971906049
2023-10-05 19:09:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115666951841996800
2023-10-05 18:43:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115473617856925696
2023-10-04 18:56:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115298244682747904
2023-10-04 18:50:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115365817340301312
2023-10-04 18:45:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115315990179028992
2023-10-03 19:48:26,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112573814944743424
2023-10-03 19:20:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115049473126379520
2023-10-03 19:20:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7111127743806730240
2023-10-03 19:20:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114733997494067200
2023-10-03 19:20:12,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A3901022-7115049931538624512
2023-10-03 19:20:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7114801350214901762
2023-10-02 20:12:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7114596263769047042?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7114596263769047042%2C7114703505134661632%29
2023-10-02 19:37:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114694220862373888
2023-10-02 19:13:38,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7110276422639763457
2023-10-02 19:11:19,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13927947-7113506240353169409
2023-10-02 19:03:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7113859537018757120
2023-10-02 19:02:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7114304587750096896
2023-10-02 19:02:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107077709691781120
2023-10-02 19:01:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114427763364630528
2023-10-02 19:00:30,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114603065432846339
2023-09-29 20:47:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A12703349-7111056548117803008
2023-09-29 20:38:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7105550798314496005
2023-09-29 20:38:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7110268872942899200
2023-09-29 20:38:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7104865938998489088
2023-09-29 20:34:47,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112813136398684160
2023-09-29 20:32:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7113177049812393985
2023-09-29 20:30:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13927947-7112491350998081538
2023-09-29 20:29:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7105925804710072321
2023-09-29 20:28:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7105640293072289792
2023-09-29 20:27:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112872554012250112
2023-09-29 20:26:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7113236964983631874
2023-09-29 20:23:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7113251923541016576
2023-09-29 20:23:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7113616373670379520
2023-09-29 20:18:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7110243288640598016
2023-09-29 20:17:49,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112948463889227776
2023-09-29 20:17:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108069089276739585
2023-09-29 20:15:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112945451070296064
2023-09-28 20:39:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7113217889414918146
2023-09-28 20:39:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A6613456-7112902541230682112
2023-09-28 20:35:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112241987453378560
2023-09-28 20:22:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7113250255390846976
2023-09-28 20:16:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7113090087499776000
2023-09-28 20:13:54,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7113157207898091520
2023-09-28 20:13:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112496932219944961
2023-09-28 20:12:21,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7113247843867328512
2023-09-28 20:12:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7107341593682022400
2023-09-28 20:11:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112169388950048768?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7112169388950048768%2C7113211553054699520%29
2023-09-28 20:10:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7113142710152101888
2023-09-27 20:57:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112902210815967233
2023-09-27 20:52:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112813540771586048
2023-09-27 20:51:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A6613456-7107082872619978753
2023-09-27 20:51:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112896705192210432
2023-09-27 20:48:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7111718523596324864
2023-09-27 20:44:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A879847-7110805443794382848
2023-09-27 20:42:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112767880080875521
2023-09-27 20:42:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112834702771634176
2023-09-27 20:37:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112113984794730497
2023-09-27 20:37:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112290349590429697
2023-09-27 20:36:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112798047369097216
2023-09-27 20:36:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112834517853184000
